"","BirdID","FieldPeriodID","Status","PeriodYear","Island","BirthDate","birthyear","popden","PeriodEnd","BreedGroupID","TerritoryID","newstat","next_status","next_year","next_breedgroup","change","occasionyear","avg_invert","age","SexEstimate"
"712",3090,85,"BrF",2008,"CN",2004-05-07,2004,368,2008-02-21,4391,105,"Dom","Dom",2008,4571,"lifebr",2008,1.83148956081149,4,0
"713",3091,75,"BrF",2006,"CN",2004-11-01,2004,389,2006-09-02,3844,113,"Dom","Dom",2007,3961,"lifebr",2006,3.14873123228241,2,0
"714",3092,75,"BrF",2006,"CN",2004-11-01,2004,389,2006-09-02,3863,157,"Dom","Dom",2007,3980,"lifebr",2006,3.14873123228241,2,0
"715",3093,104,"BrM",2010,"CN",2004-10-31,2004,336,2010-09-10,4985,40,"Dom","Dom",2011,5105,"lifebr",2010,3.43745237720491,6,1
"716",3094,166,"BrF",2018,"CN",2004-09-05,2004,357,2018-03-14,7891,53,"Dom","Dom",2018,8017,"lifebr",2018,5.90194399427842,14,0
"717",3137,30,"BrM",2003,"CN",2002-07-20,2002,373,2003-09-02,2586,121,"Dom",NA,NA,NA,"lifebr",2003,3.65308711255895,1,1
"718",3140,30,"BrF",2003,"CN",2002-07-20,2002,373,2003-09-02,2583,86,"Dom","Dom",2003,2658,"lifebr",2003,3.65308711255895,1,0
"719",3143,30,"BrF",2003,"CN",2002-07-20,2002,373,2003-09-02,505,80,"Dom","Dom",2003,2653,"lifebr",2003,3.65308711255895,1,0
"720",3155,30,"BrF",2003,"CN",2002-07-20,2002,373,2003-09-02,551,174,"Dom","Dom",2003,2705,"lifebr",2003,3.65308711255895,1,0
"721",3156,30,"BrM",2003,"CN",2002-07-20,2002,373,2003-09-02,2588,167,"Dom",NA,NA,NA,"lifebr",2003,3.65308711255895,1,1
"722",3164,41,"BrM",2002,"CN",2001-08-21,2001,396,2002-10-02,6244,138,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"723",3171,41,"BrM",2002,"CN",2001-08-21,2001,396,2002-10-02,3276,121,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"724",3179,41,"BrM",2002,"CN",2001-08-21,2001,396,2002-10-02,826,95,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"725",3181,41,"BrF",2002,"CN",2001-08-21,2001,396,2002-10-02,824,91,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"726",3187,41,"BrF",2002,"CN",2001-08-21,2001,396,2002-10-02,3269,82,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"727",3188,41,"BrF",2002,"CN",2001-08-21,2001,396,2002-10-02,820,80,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"728",3204,41,"BrF",2002,"CN",2001-08-21,2001,396,2002-10-02,3256,35,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"729",3208,41,"BrM",2002,"CN",2001-08-21,2001,396,2002-10-02,3251,27,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"730",3220,40,"BrM",2001,"CN",2000-07-12,2000,305,2001-07-26,3223,121,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"731",3221,40,"BrF",2001,"CN",2000-07-12,2000,305,2001-07-26,3223,121,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"732",3226,40,"BrM",2001,"CN",2000-07-12,2000,305,2001-07-26,3206,92,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"733",3227,40,"BrF",2001,"CN",2000-07-12,2000,305,2001-07-26,3197,82,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"734",3278,28,"BrM",1999,"CN",1998-08-14,1998,376,1999-09-26,432,144,"Dom",NA,NA,NA,"lifebr",1999,5.15521640609487,1,1
"735",3324,27,"BrM",1999,"CN",1998-04-21,1998,283,1999-05-04,2530,144,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"736",3344,26,"BrM",1999,"CN",1998-01-20,1998,295,1999-01-29,2462,144,"Dom",NA,NA,NA,"lifebr",1999,1.51550549589335,1,1
"737",3347,26,"BrF",1999,"CN",1998-01-20,1998,295,1999-01-29,2412,16,"Dom",NA,NA,NA,"lifebr",1999,1.51550549589335,1,0
"738",3365,23,"BrF",1998,"CN",1997-02-07,1997,368,1998-03-28,175,138,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,0
"739",3368,23,"BrM",1998,"CN",1997-02-07,1997,368,1998-03-28,2345,131,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,1
"740",3372,23,"BrF",1998,"CN",1997-02-07,1997,368,1998-03-28,2340,123,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,0
"741",3376,23,"BrF",1998,"CN",1997-02-07,1997,368,1998-03-28,162,101,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,0
"742",3381,23,"BrM",1998,"CN",1997-02-07,1997,368,1998-03-28,155,86,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,1
"743",3385,23,"BrM",1998,"CN",1997-02-07,1997,368,1998-03-28,2328,64,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,1
"744",3396,23,"BrF",1998,"CN",1997-02-07,1997,368,1998-03-28,129,22,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,0
"745",3398,23,"BrM",1998,"CN",1997-02-07,1997,368,1998-03-28,184,166,"Dom",NA,NA,NA,"lifebr",1998,5.83789656882623,1,1
"746",3407,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,2308,124,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"747",3408,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,89,121,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"748",3411,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,75,101,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"749",3413,22,"BrM",1997,"CN",1996-07-30,1996,379,1997-08-28,2304,64,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,1
"750",3415,22,"BrM",1997,"CN",1996-07-30,1996,379,1997-08-28,42,49,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,1
"751",3422,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,32,30,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"752",3424,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,2302,24,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"753",3425,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,27,23,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"754",3426,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,117,172,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"755",3427,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,114,168,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"756",3428,22,"BrM",1997,"CN",1996-07-30,1996,379,1997-08-28,112,166,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,1
"757",3430,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,109,162,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"758",3432,22,"BrF",1997,"CN",1996-07-30,1996,379,1997-08-28,107,159,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,1,0
"759",3444,103,"BrF",2010,"CN",2005-01-02,2005,297,2010-03-19,5557,112,"Dom","Dom",2010,5033,"lifebr",2010,2.94367555463228,5,0
"760",3445,82,"BrM",2007,"CN",2005-04-06,2005,396,2007-09-16,4304,172,"Dom","Dom",2008,4429,"lifebr",2007,2.00111878419741,2,1
"761",3446,92,"TBrF",2009,"CN",2005-04-08,2005,349,2009-09-18,4716,26,"T","Dom",2010,5500,"lifebr",2009,4.55094243891926,4,0
"762",3449,90,"BrF",2009,"CN",2005-04-11,2005,332,2009-03-03,4080,25,"Dom","Dom",2009,4715,"lifebr",2009,3.28909595669203,4,0
"763",3450,75,"BrF",2006,"CN",2005-04-11,2005,389,2006-09-02,3852,128,"Dom","Dom",2007,3969,"lifebr",2006,3.14873123228241,1,0
"764",3451,159,"BrF",2016,"CN",2005-04-13,2005,327,2016-09-19,7608,138,"Dom","Dom",2017,7701,"lifebr",2016,4.21428620244736,11,0
"765",3453,116,"BrF",2012,"CN",2004-10-15,2004,321,2012-09-30,5355,60,"Dom","T",2013,5887,"lifebr",2012,4.47840260394996,8,0
"766",3454,104,"BrM",2010,"CN",2004-10-17,2004,336,2010-09-10,5028,101,"Dom","Dom",2011,5144,"lifebr",2010,3.43745237720491,6,1
"767",3457,85,"BrM",2008,"CN",2005-04-15,2005,368,2008-02-21,4381,90,"Dom","Dom",2008,4562,"lifebr",2008,1.83148956081149,3,1
"768",3458,103,"BrM",2010,"CN",2005-02-17,2005,297,2010-03-19,5553,105,"Dom","Dom",2010,5029,"lifebr",2010,2.94367555463228,5,1
"769",3460,82,"BrM",2007,"CN",2005-04-18,2005,396,2007-09-16,4301,177,"Dom","Dom",2008,4426,"lifebr",2007,2.00111878419741,2,1
"770",3461,75,"BrF",2006,"CN",2005-04-16,2005,389,2006-09-02,3857,138,"Dom","Dom",2007,3974,"lifebr",2006,3.14873123228241,1,0
"771",3462,173,"BrF",2019,"CN",2005-04-16,2005,406,2019-09-23,8216,40,"Dom","Dom",2020,8349,"lifebr",2019,4.91754018114599,14,0
"772",3464,85,"BrM",2008,"CN",2004-10-22,2004,368,2008-02-21,4345,45,"Dom","Dom",2008,4526,"lifebr",2008,1.83148956081149,4,1
"773",3486,173,"BrM",2019,"CN",2005-06-12,2005,406,2019-09-23,8221,116,"Dom","Dom",2020,8311,"lifebr",2019,4.91754018114599,14,1
"774",3487,82,"BrF",2007,"CN",2003-05-24,2003,396,2007-09-16,4218,42,"Dom","Dom",2008,4343,"lifebr",2007,2.00111878419741,4,0
"775",3489,75,"H",2006,"CN",2005-03-15,2005,389,2006-09-02,3782,30,"Helper","Dom",2007,3899,"lifebr",2006,3.14873123228241,1,1
"776",3490,159,"BrF",2016,"CN",2005-03-15,2005,327,2016-09-19,7569,27,"Dom","Dom",2017,7640,"lifebr",2016,4.21428620244736,11,0
"777",3491,124,"BrF",2014,"CN",2005-05-18,2005,316,2014-03-04,6524,62,"Dom","Dom",2014,6708,"lifebr",2014,6.32106875513502,9,0
"778",3495,35,"BrF",2005,"CN",2003-12-31,2003,328,2005-01-12,2956,118,"Dom","Dom",2005,730,"lifebr",2005,5.85391449056688,2,0
"779",3497,167,"BrF",2018,"CN",2005-03-20,2005,407,2018-09-22,8014,32,"Dom","Dom",2019,8110,"lifebr",2018,3.4286236474738,13,0
"780",3498,75,"BrF",2006,"CN",2005-05-20,2005,389,2006-09-02,3875,172,"Dom","Dom",2007,3993,"lifebr",2006,3.14873123228241,1,0
"781",3500,90,"BrF",2009,"CN",2005-03-20,2005,332,2009-03-03,4072,14,"Dom","Dom",2009,4707,"lifebr",2009,3.28909595669203,4,0
"782",3501,85,"BrF",2008,"CN",2005-03-29,2005,368,2008-02-21,4397,113,"Dom","Dom",2008,4577,"lifebr",2008,1.83148956081149,3,0
"783",3508,37,"BrF",2005,"CN",2004-07-30,2004,374,2005-09-11,739,138,"Dom","Dom",2005,6309,"lifebr",2005,3.76584093842371,1,0
"784",3515,92,"BrM",2009,"CN",2005-04-03,2005,349,2009-09-18,4737,57,"Dom","Dom",2010,5521,"lifebr",2009,4.55094243891926,4,1
"785",3517,112,"BrF",2012,"CN",2005-08-05,2005,289,2012-02-28,5765,168,"Dom","T",2012,5625,"lifebr",NA,NA,7,0
"786",3519,103,"BrM",2010,"CN",2005-08-07,2005,297,2010-03-19,5491,12,"Dom","Dom",2010,4967,"lifebr",2010,2.94367555463228,5,1
"787",3520,54,"ABX",2005,"CN",2005-04-17,2005,389,2005-12-11,6330,32,"Sub","Dom",2006,3761,"lifebr",NA,NA,0,0
"788",3564,77,"BrM",2007,"CN",2005-04-21,2005,379,2007-01-29,3980,157,"Dom","Dom",2007,6086,"lifebr",2007,2.69293973167199,2,1
"789",3569,103,"BrF",2010,"CN",2005-08-11,2005,297,2010-03-19,5590,407,"Dom","Dom",2010,5065,"lifebr",2010,2.94367555463228,5,0
"790",3570,77,"BrM",2007,"CN",2005-08-17,2005,379,2007-01-29,3947,92,"Dom","Dom",2007,4258,"lifebr",2007,2.69293973167199,2,1
"791",3572,85,"FLOAT",2008,"CN",2005-08-15,2005,368,2008-02-21,4437,-3,"Sub","Dom",2008,4572,"lifebr",2008,1.83148956081149,3,1
"792",3574,142,"BrF",2015,"CN",2005-08-17,2005,433,2015-09-29,7042,137,"Dom","Dom",2016,7396,"lifebr",2015,4.85534727125805,10,0
"793",3576,92,"BrM",2009,"CN",2005-08-21,2005,349,2009-09-18,4807,403,"Dom","Dom",2010,5589,"lifebr",2009,4.55094243891926,4,1
"794",3578,85,"BrM",2008,"CN",2005-08-17,2005,368,2008-02-21,4417,159,"Dom","Dom",2008,4623,"lifebr",2008,1.83148956081149,3,1
"795",3590,103,"BrF",2010,"CN",2005-08-19,2005,297,2010-03-19,6217,478,"Dom","Dom",2010,5066,"lifebr",2010,2.94367555463228,5,0
"796",3594,142,"BrF",2015,"CN",2005-08-23,2005,433,2015-09-29,7058,172,"Dom","Dom",2016,7412,"lifebr",2015,4.85534727125805,10,0
"797",3600,82,"BrM",2007,"CN",2005-09-02,2005,396,2007-09-16,4295,167,"Dom","Dom",2008,4420,"lifebr",2007,2.00111878419741,2,1
"798",3604,105,"BrF",2011,"CN",2005-09-01,2005,331,2011-10-02,5142,99,"Dom","Dom",2012,5735,"lifebr",2011,9.22112790135102,6,0
"799",3606,118,"BrF",2013,"CN",2005-08-16,2005,318,2013-02-27,5914,100,"Dom","Dom",2013,6102,"lifebr",2013,4.09578878614323,8,0
"800",3608,124,"BrF",2014,"CN",2005-08-31,2005,316,2014-03-04,6461,50,"Dom","Dom",2014,6673,"lifebr",2014,6.32106875513502,9,0
"801",3612,92,"BrM",2009,"CN",2005-09-10,2005,349,2009-09-18,4709,16,"Dom","Dom",2010,5495,"lifebr",2009,4.55094243891926,4,1
"802",3615,90,"BrM",2009,"CN",2005-09-14,2005,332,2009-03-03,4086,33,"Dom","Dom",2009,4721,"lifebr",2009,3.28909595669203,4,1
"803",3616,103,"BrF",2010,"CN",2005-11-09,2005,297,2010-03-19,5589,403,"Dom","Dom",2010,5072,"lifebr",2010,2.94367555463228,5,0
"804",3617,87,"BrM",2008,"CN",2005-09-20,2005,368,2008-09-07,4583,126,"Dom","Dom",2009,4149,"lifebr",2008,2.59212595036396,3,1
"805",3618,103,"BrM",2010,"CN",2004-11-20,2004,297,2010-03-19,5502,28,"Dom","Dom",2010,4978,"lifebr",2010,2.94367555463228,6,1
"806",3643,159,"BrM",2016,"CN",2005-09-28,2005,327,2016-09-19,7618,109,"Dom","Dom",2017,7686,"lifebr",2016,4.21428620244736,11,1
"807",3645,118,"BrF",2013,"CN",2005-09-29,2005,318,2013-02-27,5918,110,"Dom","Dom",2013,6184,"lifebr",2013,4.09578878614323,8,0
"808",3646,82,"BrF",2007,"CN",2005-09-29,2005,396,2007-09-16,4215,38,"Dom","Dom",2008,4340,"lifebr",2007,2.00111878419741,2,0
"809",3650,85,"BrF",2008,"CN",2005-09-30,2005,368,2008-02-21,4417,159,"Dom","Dom",2008,4623,"lifebr",2008,1.83148956081149,3,0
"810",3688,82,"BrF",2007,"CN",2005-10-05,2005,396,2007-09-16,4308,474,"Dom","Dom",2008,4433,"lifebr",2007,2.00111878419741,2,0
"811",3696,116,"BrM",2012,"CN",2004-12-06,2004,321,2012-09-30,5605,59,"Dom","Dom",2013,5886,"lifebr",2012,4.47840260394996,8,1
"812",3699,159,"BrF",2016,"CN",2005-10-08,2005,327,2016-09-19,7561,169,"Dom","Dom",2017,7710,"lifebr",2016,4.21428620244736,11,0
"813",3700,92,"BrF",2009,"CN",2005-04-12,2005,349,2009-09-18,4784,128,"Dom","Dom",2010,5565,"lifebr",2009,4.55094243891926,4,0
"814",4803,118,"BrF",2013,"CN",2005-12-17,2005,318,2013-02-27,5923,121,"Dom","Dom",2013,6211,"lifebr",2013,4.09578878614323,8,0
"815",4805,87,"BrM",2008,"CN",2005-07-23,2005,368,2008-09-07,4614,479,"Dom","Dom",2009,4180,"lifebr",2008,2.59212595036396,3,1
"816",4829,92,"BrM",2009,"CN",2006-04-23,2006,349,2009-09-18,4698,3,"Dom","Dom",2010,5484,"lifebr",2009,4.55094243891926,3,1
"817",4854,116,"BrM",2012,"CN",2006-05-03,2006,321,2012-09-30,5632,478,"Dom","Dom",2013,5954,"lifebr",2012,4.47840260394996,6,1
"818",4860,177,"BrM",2022,"CN",2006-05-11,2006,333,2022-03-18,8710,480,"Dom","Dom",2022,8737,"lifebr",2022,4.20351862352767,16,1
"819",4861,171,"BrF",2019,"CN",2006-07-14,2006,394,2019-03-09,8159,159,"Dom","Dom",2019,8222,"lifebr",2019,2.98437240804918,13,0
"820",4863,103,"BrF",2010,"CN",2006-04-18,2006,297,2010-03-19,5494,15,"Dom","Dom",2010,4970,"lifebr",2010,2.94367555463228,4,0
"821",4866,116,"BrM",2012,"CN",2005-11-22,2005,321,2012-09-30,5329,137,"Dom","Dom",2013,5932,"lifebr",2012,4.47840260394996,7,1
"822",4871,103,"BrF",2010,"CN",2006-04-29,2006,297,2010-03-19,5591,480,"Dom","Dom",2010,5067,"lifebr",2010,2.94367555463228,4,0
"823",4872,161,"BrM",2017,"CN",2006-04-30,2006,294,2017-03-03,7680,95,"Dom","Dom",2017,7778,"lifebr",2017,2.49270946172059,11,1
"824",4873,82,"BrM",2007,"CN",2005-12-09,2005,396,2007-09-16,4306,407,"Dom","Dom",2008,4431,"lifebr",2007,2.00111878419741,2,1
"825",4875,90,"BrF",2009,"CN",2006-07-31,2006,332,2009-03-03,4076,22,"Dom","Dom",2009,4711,"lifebr",2009,3.28909595669203,3,0
"826",4878,85,"BrF",2008,"CN",2006-05-14,2006,368,2008-02-21,4366,71,"Dom","Dom",2008,4547,"lifebr",2008,1.83148956081149,2,0
"827",4883,118,"BrF",2013,"CN",2006-08-06,2006,318,2013-02-27,5948,177,"Dom","Dom",2013,6199,"lifebr",2013,4.09578878614323,7,0
"828",4885,176,"BrF",2021,"CN",2006-08-05,2006,364,2021-09-30,8603,155,"Dom","Dom",2022,8698,"lifebr",2021,4.46788579255577,15,0
"829",4887,103,"BrM",2010,"CN",2006-08-05,2006,297,2010-03-19,5534,75,"Dom","Dom",2010,5010,"lifebr",2010,2.94367555463228,4,1
"830",4890,125,"BrM",2014,"CN",2006-08-14,2006,404,2014-10-04,6699,39,"Dom","Dom",2015,6845,"lifebr",2014,4.45790002850407,8,1
"831",4892,118,"BrM",2013,"CN",2006-08-14,2006,318,2013-02-27,5946,173,"Dom","Dom",2013,6157,"lifebr",2013,4.09578878614323,7,1
"832",4894,85,"ABX",2008,"CN",2006-08-15,2006,368,2008-02-21,4366,71,"Sub","Dom",2008,4574,"lifebr",2008,1.83148956081149,2,1
"833",4896,139,"BrF",2015,"CN",2006-08-15,2006,422,2015-03-05,6852,48,"Dom","Dom",2015,7063,"lifebr",2015,3.03440265886707,9,0
"834",4897,92,"BrM",2009,"CN",2006-08-13,2006,349,2009-09-18,4715,25,"Dom","Dom",2010,5499,"lifebr",2009,4.55094243891926,3,1
"835",4902,104,"BrM",2010,"CN",2006-08-24,2006,336,2010-09-10,4966,11,"Dom","Dom",2011,5090,"lifebr",2010,3.43745237720491,4,1
"836",4904,125,"BrF",2014,"CN",2006-08-20,2006,404,2014-10-04,6762,88,"Dom","Dom",2015,6872,"lifebr",2014,4.45790002850407,8,0
"837",4910,90,"BrF",2009,"CN",2006-09-01,2006,332,2009-03-03,4069,11,"Dom","Dom",2009,4704,"lifebr",2009,3.28909595669203,3,0
"838",4917,159,"BrF",2016,"CN",2006-09-01,2006,327,2016-09-19,7521,71,"Dom","Dom",2017,7668,"lifebr",2016,4.21428620244736,10,0
"839",4919,105,"BrF",2011,"CN",2006-09-02,2006,331,2011-10-02,5168,167,"Dom","Dom",2012,5764,"lifebr",2011,9.22112790135102,5,0
"840",4933,125,"BrM",2014,"CN",2006-09-08,2006,404,2014-10-04,6690,128,"Dom","Dom",2015,6816,"lifebr",2014,4.45790002850407,8,1
"841",4934,112,"BrM",2012,"CN",2006-09-08,2006,289,2012-02-28,5709,61,"Dom","T",2012,5323,"lifebr",NA,NA,6,1
"842",4935,103,"BrF",2010,"CN",2006-08-31,2006,297,2010-03-19,5548,96,"Dom","Dom",2010,5024,"lifebr",2010,2.94367555463228,4,0
"843",4938,87,"BrF",2008,"CN",2006-10-08,2006,368,2008-09-07,4612,474,"Dom","Dom",2009,4178,"lifebr",2008,2.59212595036396,2,0
"844",4939,103,"BrM",2010,"CN",2006-05-11,2006,297,2010-03-19,5488,8,"Dom","Dom",2010,4964,"lifebr",2010,2.94367555463228,4,1
"845",4940,85,"BrM",2008,"CN",2006-10-10,2006,368,2008-02-21,4395,111,"Dom","Dom",2008,4575,"lifebr",2008,1.83148956081149,2,1
"846",4942,90,"BrF",2009,"CN",2006-09-11,2006,332,2009-03-03,4175,403,"Dom","Dom",2009,4807,"lifebr",2009,3.28909595669203,3,0
"847",4944,87,"ABX",2008,"CN",2006-10-12,2006,368,2008-09-07,4602,171,"Sub","Dom",2009,4121,"lifebr",2008,2.59212595036396,2,1
"848",4947,166,"BrM",2018,"CN",2006-10-12,2006,357,2018-03-14,7904,81,"Dom","Dom",2018,7975,"lifebr",2018,5.90194399427842,12,1
"849",4949,85,"BrF",2008,"CN",2006-05-16,2006,368,2008-02-21,4428,179,"Dom","Dom",2008,4607,"lifebr",2008,1.83148956081149,2,0
"850",4952,85,"ABX",2008,"CN",2006-10-14,2006,368,2008-02-21,4379,87,"Sub","Dom",2008,4560,"lifebr",2008,1.83148956081149,2,0
"851",4953,92,"BrM",2009,"CN",2006-10-15,2006,349,2009-09-18,4792,155,"Dom","Dom",2010,5574,"lifebr",2009,4.55094243891926,3,1
"852",4954,142,"BrM",2015,"CN",2006-05-18,2006,433,2015-09-29,7112,92,"Dom","Dom",2016,7371,"lifebr",2015,4.85534727125805,9,1
"853",4956,104,"H",2010,"CN",2006-05-18,2006,336,2010-09-10,5034,116,"Helper","Dom",2011,5149,"lifebr",2010,3.43745237720491,4,0
"854",4957,125,"BrM",2014,"CN",2006-10-16,2006,404,2014-10-04,6737,165,"Dom","Dom",2015,6808,"lifebr",2014,4.45790002850407,8,1
"855",4958,173,"BrF",2019,"CN",2006-11-15,2006,406,2019-09-23,8196,77,"Dom","Dom",2020,8394,"lifebr",2019,4.91754018114599,13,0
"856",4960,103,"BrF",2010,"CN",2006-10-18,2006,297,2010-03-19,5547,95,"Dom","Dom",2010,5023,"lifebr",2010,2.94367555463228,4,0
"857",4961,103,"BrF",2010,"CN",2006-10-18,2006,297,2010-03-19,5595,481,"Dom","Dom",2010,5070,"lifebr",2010,2.94367555463228,4,0
"858",4964,103,"BrF",2010,"CN",2006-10-20,2006,297,2010-03-19,5492,13,"Dom","Dom",2010,4968,"lifebr",2010,2.94367555463228,4,0
"859",4967,92,"BrM",2009,"CN",2006-11-24,2006,349,2009-09-18,4723,36,"Dom","Dom",2010,5507,"lifebr",2009,4.55094243891926,3,1
"860",4969,87,"BrF",2008,"CN",2006-11-25,2006,368,2008-09-07,4524,42,"Dom","Dom",2009,4091,"lifebr",2008,2.59212595036396,2,0
"861",4971,118,"BrF",2013,"CN",2006-11-25,2006,318,2013-02-27,5646,11,"Dom","Dom",2013,6163,"lifebr",2013,4.09578878614323,7,0
"862",4972,124,"BrM",2014,"CN",2006-10-27,2006,316,2014-03-04,6413,67,"Dom","T",2014,6668,"lifebr",2014,6.32106875513502,8,1
"863",4973,139,"BrF",2015,"CN",2006-11-26,2006,422,2015-03-05,6850,46,"Dom","T",2015,7078,"lifebr",2015,3.03440265886707,9,0
"864",4999,125,"BrF",2014,"CN",2007-02-17,2007,404,2014-10-04,6757,45,"Dom","Dom",2015,6849,"lifebr",2014,4.45790002850407,7,0
"865",5000,125,"BrM",2014,"CN",2006-10-21,2006,404,2014-10-04,6660,157,"Dom","Dom",2015,6892,"lifebr",2014,4.45790002850407,8,1
"866",5008,87,"BrM",2008,"CN",2007-03-23,2007,368,2008-09-07,4558,85,"Dom","Dom",2009,4125,"lifebr",2008,2.59212595036396,1,1
"867",5071,103,"ABX",2010,"CN",2007-05-18,2007,297,2010-03-19,5485,4,"Sub","Dom",2010,4976,"lifebr",2010,2.94367555463228,3,1
"868",5072,125,"BrM",2014,"CN",2007-04-20,2007,404,2014-10-04,6698,30,"Dom","Dom",2015,6838,"lifebr",2014,4.45790002850407,7,1
"869",5075,167,"BrF",2018,"CN",2006-11-22,2006,407,2018-09-22,7993,157,"Dom","Dom",2019,8160,"lifebr",2018,3.4286236474738,12,0
"870",5076,103,"BrM",2010,"CN",2007-04-22,2007,297,2010-03-19,5581,169,"Dom","Dom",2010,5057,"lifebr",2010,2.94367555463228,3,1
"871",5078,85,"ABX",2008,"CN",2006-11-27,2006,368,2008-02-21,4321,11,"Sub","Dom",2008,4608,"lifebr",2008,1.83148956081149,2,1
"872",5079,90,"BrF",2009,"CN",2006-07-26,2006,332,2009-03-03,4107,62,"Dom","Dom",2009,4742,"lifebr",2009,3.28909595669203,3,0
"873",5116,104,"BrM",2010,"CN",2006-12-15,2006,336,2010-09-10,5051,159,"Dom","Dom",2011,5081,"lifebr",2010,3.43745237720491,4,1
"874",5117,87,"ABX",2008,"CN",2007-08-12,2007,368,2008-09-07,4588,135,"Sub","Dom",2009,4132,"lifebr",2008,2.59212595036396,1,0
"875",5118,139,"BrM",2015,"CN",2006-12-19,2006,422,2015-03-05,6874,96,"Dom","T",2015,7098,"lifebr",2015,3.03440265886707,9,1
"876",5119,104,"BrF",2010,"CN",2007-08-14,2007,336,2010-09-10,4986,42,"Dom","Dom",2011,5186,"lifebr",2010,3.43745237720491,3,0
"877",5121,103,"BrM",2010,"CN",2007-08-16,2007,297,2010-03-19,5577,160,"Dom","Dom",2010,5052,"lifebr",2010,2.94367555463228,3,1
"878",5128,166,"BrF",2018,"CN",2007-08-24,2007,357,2018-03-14,7917,101,"Dom","Dom",2018,8045,"lifebr",2018,5.90194399427842,11,0
"879",5133,87,"BrM",2008,"CN",2007-01-04,2007,368,2008-09-07,4605,177,"Dom","Dom",2009,4171,"lifebr",2008,2.59212595036396,1,1
"880",5144,104,"BrM",2010,"CN",2007-08-27,2007,336,2010-09-10,5007,71,"Dom","Dom",2011,5123,"lifebr",2010,3.43745237720491,3,1
"881",5145,103,"NSA",2010,"CN",2007-09-01,2007,297,2010-03-19,5583,173,"Sub","Dom",2010,5054,"lifebr",2010,2.94367555463228,3,0
"882",5147,103,"BrF",2010,"CN",2007-08-30,2007,297,2010-03-19,6215,490,"Dom","Dom",2010,5071,"lifebr",2010,2.94367555463228,3,0
"883",5155,103,"BrF",2010,"CN",2007-09-07,2007,297,2010-03-19,5486,5,"Dom","Dom",2010,4962,"lifebr",2010,2.94367555463228,3,0
"884",5159,90,"BrM",2009,"CN",2007-10-11,2007,332,2009-03-03,7024,490,"Dom","Dom",2009,4815,"lifebr",2009,3.28909595669203,2,1
"885",5160,112,"BrF",2012,"CN",2007-10-13,2007,289,2012-02-28,5671,1,"Dom","T",2012,5312,"lifebr",NA,NA,5,0
"886",5161,87,"ABX",2008,"CN",2007-10-17,2007,368,2008-09-07,4602,171,"Sub","Dom",2009,4142,"lifebr",2008,2.59212595036396,1,1
